id,predicted_price
1311910300,282312.53
3574900030,537588.1
7853230570,459292.12
320069049,336028.88
9839301060,625579.9
7011201333,701668.6
2781320100,268980.8
3421069120,434688.66
7852030320,459564.47
5316101075,2205615.5
5309100750,534368.1
629000730,767319.0
511700170,341755.62
1562100030,541064.94
2489200230,593228.5
524069116,529833.06
5315100737,1096432.8
1868900675,845050.5
1608000120,351357.7
705700240,381724.2
7575600610,304151.56
1778500015,768752.7
5423500240,198805.27
6713700025,364187.28
2734100734,302324.12
301402280,203979.9
2113700205,306307.44
4114601570,3052457.5
3332000615,347235.0
3630050180,378985.38
6852700520,568740.44
6870310010,622456.9
6163900981,314941.9
393000142,426778.38
1771100130,339284.5
1442860160,412856.9
9191200435,559142.06
6788200800,885072.06
1115300070,726392.2
3176600105,731366.06
2770604665,611866.06
5469500580,430848.88
5680000545,549626.94
3424089119,554945.6
1328300180,369712.16
1773100922,365029.3
4123830480,320706.72
9808610190,930680.75
4250200140,275543.94
4217402115,3000835.0
3831250350,351196.9
2397101055,840678.4
6817850110,870533.75
7526800200,617909.3
7853370100,640744.44
2523089025,1004286.44
9476200680,294093.3
5714200140,441178.03
3575304895,530408.2
263000018,394128.94
8080400177,574471.44
6450304130,362154.72
514500090,575034.2
9477000300,434881.5
853600310,1391691.5
1951600240,208601.7
1099900120,329125.3
5323100120,547930.1
1223089016,444870.97
522059172,250624.27
1930300190,737648.0
9542840410,313763.78
8665050530,510375.2
5592900205,399557.28
5450300010,673843.4
2459960030,376161.5
3331500455,582484.5
3432500705,424172.3
3702900165,342062.66
5249803550,569828.94
626049058,448369.62
1788900380,191354.36
8075400360,227341.55
9113200250,771778.6
2738640040,701516.3
7821200307,491864.06
3530440140,263710.44
3582700130,458026.22
9276200569,813811.7
7197800020,571091.94
686200490,538837.94
3501600100,400673.7
6383000690,587374.5
7604400150,330529.44
5249801411,792821.5
2607720420,474076.06
9561100010,433310.34
1796370590,259224.33
4077800593,390169.06
854000165,246624.33
5536100010,947109.75
4188000670,834964.4
31000165,1372263.9
662350050,979036.3
4137000280,300632.22
6169901130,1069716.0
1953400510,294446.84
7518506716,974446.25
1552520010,396622.28
7955080270,321308.5
9212900100,516291.97
3438500798,341051.75
7899800890,286714.34
4319200605,537454.3
1329300480,381076.16
8935100100,805260.1
5016001260,467822.78
4337600280,305178.7
1446401220,199045.66
7135521530,632427.25
6888900115,244817.03
2413301070,308600.72
345700040,311936.9
5566100145,423489.6
7634800070,344273.03
9346910500,665612.8
3529300060,341098.62
8128600060,1204706.0
8572900275,208645.81
4139420590,1293549.0
9274200322,613668.75
1472700200,547818.6
8820903380,633089.4
8563010130,960644.8
8965450110,847341.9
9274204230,508577.1
8165501700,349275.0
2193340260,543256.1
1860600290,881291.56
1222000055,212519.12
2492200280,494632.6
2488200455,417272.94
809001520,1376423.5
1796361140,248518.1
6398000011,630104.2
6813600365,555813.25
7504100920,769579.25
8835770330,722692.5
524059322,863911.7
4307330280,409080.9
1245002952,1097577.8
2021069059,257694.9
5700000595,680894.1
3629970930,778371.9
3336002215,307821.88
5100401060,640436.94
3278600750,306136.38
1126069045,1220185.5
7568700175,334534.22
452001475,541725.5
9283800230,584062.9
1737300130,520132.28
6189600040,484248.38
3679400025,498400.44
1096100010,348839.34
9513900050,261991.58
5452800645,749394.7
273800100,239035.22
7228500037,494967.0
808300090,450503.66
2493200215,581033.44
5035300255,688317.9
3380900160,406050.47
3630000130,457675.72
7300400670,292804.62
6798100070,371625.78
8078400010,574736.6
5566100060,494950.1
2768200212,513466.28
4035900060,619763.3
9460000110,355631.75
7199320190,587066.0
2225039081,514330.72
9512200050,641108.5
2634500085,304967.25
3654800200,290755.7
2724079090,1247023.5
2597520720,789757.9
3034200426,401167.34
984000130,308926.94
7852020670,450641.06
7923500060,673462.5
2310030510,315242.38
2205500540,479826.9
2493200015,427920.5
7853361420,548030.6
5652600605,533599.0
5285200020,326324.34
9406530150,355151.8
5706300020,493058.78
3278602490,407861.53
7197000100,565385.06
4447300008,518423.44
7899800045,273876.84
9250900095,376217.8
9268851740,606434.06
8682261440,516152.8
7284900385,988430.56
8079040300,449853.88
2225300585,389299.66
3223039013,394586.66
2013801350,257298.33
4055701110,871448.1
3578401770,418816.66
4046500720,568219.44
6145601745,403707.06
5207200195,724033.44
1972201856,600201.1
7212680080,259197.7
7277100510,676453.6
522079022,557028.9
5605000440,831978.06
6632300230,370280.4
8815400165,616887.44
6708200320,484327.9
2426059076,600693.4
3260200200,543738.5
2770601741,487047.56
4338800500,259642.94
9201000320,764424.7
7655900038,351075.2
3625059140,617562.4
4222310010,244758.14
2114700115,354694.38
3291800710,324772.5
9406590010,401005.34
3025059124,2544028.5
7972601250,352918.78
930000470,976860.2
6690500060,484468.25
16000015,215024.78
5693501102,605046.25
8079040490,481999.12
7225000155,334495.84
8819900170,724275.3
7972601270,334465.47
1224069074,820800.2
5126900321,350023.38
3438501860,298379.25
2822069080,420881.0
1656600310,556354.56
3856900507,1248380.6
1626069139,507042.38
2524049257,1350035.2
3904960150,576648.9
7214820610,482336.84
7977201845,615728.2
2428100080,892248.56
2202500135,429971.03
1523550220,705259.2
2313900610,452624.88
4123840050,364046.03
2125059124,1161714.2
1225039067,471009.16
6431500283,499048.25
2473380010,329528.88
5694501195,434068.62
2881700046,366350.97
6837820330,321179.84
2337300370,214559.77
3876540630,222824.7
626059317,408213.97
3374500520,284065.4
7228501903,392999.3
4019300051,506239.2
4232902615,667411.56
3546000090,278073.47
8127700215,777449.4
3438501100,455397.03
1769600066,712706.8
8146100610,644711.4
3052700695,614361.25
7954310210,655993.56
3761700053,1923512.8
1320069179,345007.4
1331900410,790848.3
7303100210,388837.8
2464400285,502556.94
6163901150,374000.8
8955800045,413974.06
2314300200,450939.38
9528104360,434391.06
4177100005,622693.94
8856960260,317189.75
1828001220,576310.5
3066400710,694377.06
624110610,937566.7
4040800260,451326.62
5019500215,544979.0
2481630180,1227357.0
7203170190,680590.56
510001280,927461.94
9430110120,709251.5
1565950030,358881.53
9828202255,845012.6
3878900270,469608.66
8091600080,224406.45
1112000035,351721.8
2228900270,313605.3
6648701740,327356.84
1245003740,689700.6
2174503441,572325.5
7708250010,318528.62
6072300110,577345.0
2329800140,274724.0
1494300040,570093.7
3832050130,294983.53
7203100730,881928.44
7199330170,474417.7
7785000220,728495.56
1250201175,423907.5
4054500180,1114891.4
7905200061,466935.97
3751604895,167735.12
5220300140,290441.62
3323059027,318992.94
8651611980,874147.75
8673400190,565706.0
1668500100,846287.2
1023059365,608355.56
3308030060,364247.72
4232400860,941974.56
2144800615,268100.62
1568100920,1585130.4
9406510040,509147.62
2923049421,319181.22
1051000040,1627175.8
2077700042,711084.56
9423800030,282830.38
9818700455,674726.0
7133300675,373974.88
4113800550,663310.1
5553300375,1659589.4
2025701530,290364.22
7942601155,508357.38
7524300020,275835.8
2520069100,310904.44
5412300410,210396.98
7504110760,715277.8
2594200350,471660.34
2722059013,316387.0
8078430480,568531.5
1423069162,533786.0
8856001090,138294.44
7000100631,806316.94
4222200280,250127.94
7971300050,662467.7
2009001600,243975.28
6619910140,621513.06
2877100985,534192.6
1196000007,378300.9
1330850130,729594.6
6664900410,279341.0
1231001110,329253.12
9235900030,258929.31
9407101840,318115.4
9523103001,423978.16
2149800278,378443.56
7234601198,704545.9
9476700035,423883.84
9297301065,700910.75
518500700,747289.2
7843500090,332291.06
6056110780,329429.8
2345700260,333216.75
3509600070,250306.52
1431700280,315268.25
1623049174,287539.88
3024089049,433296.4
7853340450,401394.53
7732410360,814737.9
1446800995,337217.0
2946000285,232943.31
425079100,440623.66
3876313040,452941.9
1762600260,966692.44
1925069121,982724.56
7443000480,989194.44
7820000015,347010.38
4027701253,521953.9
2826049165,398329.44
5426300060,965853.3
1278000210,206621.08
923000270,364777.06
7657600005,306333.56
3024079057,391096.97
3276180020,300978.84
7304300760,312023.44
3908100020,561743.75
8835400805,732929.06
4051150070,243511.39
3904930530,469593.25
6163900971,400637.88
7942600310,445882.12
4365700330,326010.88
423059207,294943.78
3992700265,362227.8
7177300090,487612.1
2540820010,645991.06
5700002510,1116599.8
5201000030,588793.56
7631800015,2545100.2
2922702965,661103.06
1525059198,822978.3
1245003160,822621.9
3810000455,334039.47
7855600080,674944.9
5701500030,1155213.2
7504020400,658182.5
1402600570,302637.3
7575610760,281681.47
8731990370,355183.53
5021900090,848362.6
290000075,496453.44
2841500010,487931.78
3955900830,453332.0
7852110140,611662.44
1311400350,253948.94
7773800015,590889.75
4123400320,539960.56
2725069157,877471.94
666000143,772001.6
5101408678,523837.0
6371000026,378925.25
2024059084,707969.5
7283900036,322092.94
8881900230,790237.25
3959400135,366740.47
7696610270,255758.0
1689400150,765031.06
5103900015,414758.53
1441000350,449936.34
5101408735,355737.16
3126059027,2225863.2
2320069014,491133.97
9541600015,672662.44
8682320420,757546.44
1562200090,614520.9
3395070980,573152.6
7349600230,271861.47
522049122,294091.03
869700060,318020.88
811000055,1179769.6
1221059176,427028.22
1523059103,503234.38
2025760210,682208.5
9218400088,352397.62
8682292020,477783.6
2623089135,467508.22
3758900259,1308083.0
524069049,558903.94
3121500150,830190.06
5581400080,791321.44
8087800020,471520.5
4070700290,789270.25
3296000170,588558.2
9238500040,580233.44
2744600040,367157.4
6813600380,652186.3
6140100150,525361.0
2201500555,447981.0
2600110250,659686.9
4337000275,175155.0
1186000150,613921.44
1972201963,538211.5
1105000745,388825.44
2887700560,628817.94
4039700080,725818.2
522049104,293828.12
4202400078,292022.0
7520000695,221989.1
7714000310,390866.44
4319200060,694933.6
8624700015,688588.9
5104520610,317363.88
2354300845,365665.12
3824100291,492120.47
6151800612,268233.7
5454200080,1058843.2
6413600290,394923.12
2131200065,320464.12
1459920010,288243.8
50300090,423713.97
2326300090,682222.9
7714000070,391163.3
3630180500,1012068.06
1727850340,1011867.75
8691430330,1037029.06
2310030390,283910.06
5561400610,564637.25
7010701016,493345.88
7883605915,297589.75
1282300995,370390.12
4040700310,489313.88
3353400435,250224.12
2143701015,512954.38
255450020,385138.03
1020069017,360589.03
4038200120,509042.72
9284801100,269989.78
1965200075,644124.25
847100047,607022.7
4038700720,611736.44
6815100085,921977.1
2508000020,336404.4
255520180,641083.2
6822100750,600707.56
869700050,340963.62
1775801405,583543.0
6600400090,248166.97
7202330270,445633.06
1683400165,832025.8
2625069070,1031440.44
7625702440,401702.9
3388000640,253844.8
1899400365,290460.06
6899990200,923998.6
5569700020,907716.06
986000045,290651.25
3293700221,337577.03
3764800250,362770.34
2291400566,398784.0
4219401236,1417182.0
4239400840,164249.84
7211400990,233808.64
7696500280,207748.38
7215721070,513822.22
3204850140,374353.03
4322200220,690224.5
2566300100,1167505.4
1944900090,459699.94
6648500390,286253.44
7385300020,742107.9
1704900135,387027.1
2877100655,748852.3
2726079098,596776.25
7625703800,469790.38
318300040,519238.12
7922800190,562641.7
2023049361,242296.39
8946400210,466651.94
6071600450,539037.6
4343800100,430224.4
1443300140,353866.53
1024039001,797704.1
2767704860,599236.94
7234600851,663818.94
644200065,855192.56
7784400035,722256.8
3826000560,261145.39
9272202260,498984.6
263000253,446491.44
3621059043,679385.06
240000130,566791.9
1352300120,270269.3
7849200861,295083.56
2487700130,498977.22
1796100140,268291.6
7234601221,613481.44
8651710190,484947.12
2916200091,627332.44
1232000915,580972.9
1545801970,285169.25
3211200420,358187.06
7686204675,204992.53
3141600210,189375.42
3959401284,549686.44
2113700825,300186.12
3876000710,392464.06
522069022,523626.9
3214200070,333534.88
1221039156,313794.5
259600790,441882.66
785000040,490905.78
8138870470,530970.56
2596300035,324779.66
540100057,1360682.4
3073500045,542265.6
5363200266,418943.22
8682261650,576194.8
3224510080,864793.4
3211270160,408346.4
9269200520,229855.12
293810190,518749.97
4197400043,348878.2
3026079031,347658.38
5332200405,998548.06
2473411210,326045.12
9268200315,553380.3
8123500050,654851.3
3221069091,426438.12
2485000165,670196.1
4058800215,786507.5
1926059039,927651.5
2533300680,910993.5
3343903640,354257.88
5700003705,1605936.4
2023049372,446876.66
4058800830,525534.3
3333002302,437028.84
2944500340,297093.97
1982200790,607434.6
8929000270,497766.5
8122101440,300739.9
7525530470,789659.0
9332800020,700613.7
3878900525,257992.1
5420300210,255366.44
9232900165,320888.62
6414100026,342529.53
3013300660,799999.44
7954300120,595247.56
1081200360,337655.25
2877102345,537042.7
2202500255,486684.94
7984400050,220224.69
9558020380,475213.75
7812801850,233088.5
8944460020,357985.3
2306400040,598207.06
8649400410,428893.62
7889602020,263162.66
2041000025,543943.25
871001484,624004.8
2767602141,600299.2
3630180470,823726.4
2769602140,457850.56
2473250280,342784.84
5422560660,517518.2
3756600240,389818.12
8651600160,789618.6
7202300540,826219.3
8961950250,413034.06
3303000130,440005.94
798000062,248661.78
1695900150,886876.8
1604730150,535904.5
4136930310,351666.4
8835401250,1399085.1
8665900328,423116.1
9262800255,274394.4
1853080570,828029.3
5556300114,883051.7
9517200290,439331.6
4037200295,502591.06
7417100123,408190.3
2620069077,212973.95
7922720040,605094.44
558100090,575891.56
257000037,284745.2
3319500385,550869.0
9297301520,327650.25
3580900090,382204.97
1321039076,192400.5
7227801581,318340.3
9407001620,322458.34
2130400150,347201.8
2312400200,248016.7
4046700210,384024.38
1193000480,974118.0
1492800296,579024.5
3013300017,443871.97
3630240140,610137.2
1049010390,373280.78
9320900420,145228.28
4315700060,394920.2
2591010290,337416.3
323089085,651232.6
6600400270,218738.31
2919701105,483645.0
7202360670,880874.1
8927600100,828711.9
3211700045,628425.44
4027701326,465107.66
1601600195,273970.72
7853280350,721572.1
3629970130,774508.8
7203120020,827425.75
9542900190,391651.8
8035350120,545448.44
1238501184,1006045.5
251200240,484557.47
8945300200,198893.28
2162000160,1190079.9
5466310060,171168.66
1239400064,939384.3
5205000020,333818.88
1720800305,665278.0
7280300375,602362.0
2095800400,486428.06
7852010950,587351.44
1428001160,498319.84
9528104910,726792.7
8644210470,861840.06
7923300310,506877.5
254000100,650336.3
1931300688,521220.06
7007700030,458554.06
422049178,221787.02
422069067,452099.12
2923049393,394869.97
930000305,462425.62
2461900448,545273.4
2610100020,284020.56
2895550050,234645.66
7701700040,282519.7
2460900020,509386.28
9827700105,527465.4
1005000240,284756.16
7200001254,497928.25
866400040,576793.0
305000170,687209.44
2260800110,938560.75
3442000127,745179.9
5253300437,448850.1
7576700150,1115044.2
5469501410,529489.8
5104531120,976948.75
723049434,331470.3
622069006,1515654.8
2517101200,321641.66
8159620160,232516.28
5561300640,440161.6
3317010130,228887.94
4364200250,380105.53
8732300060,755819.94
5603700025,769096.0
3585900190,1508211.5
3996900575,260543.33
8731801260,240885.4
3810000860,359014.72
5700003585,2169199.8
6332000050,477078.75
9286100250,452496.56
9471201110,963603.25
9290800050,668788.1
7300200400,668047.7
526069024,1036067.94
1454600156,1126011.8
3904980360,533243.6
2626119062,307763.3
8651730290,462433.4
7611200195,776722.94
1919800260,659178.44
6632900354,292312.25
3972900195,323231.8
5151600170,314003.6
7016000440,447826.2
871000435,746174.6
9578060540,514486.03
2332700060,876649.3
766000240,275060.38
4363700200,305456.25
7100000250,374995.53
2781250560,254963.98
2781250100,354795.44
5419800220,262067.95
7147600245,269513.72
2926069083,894410.4
6189200125,847997.9
9542830160,333930.2
5152200020,268738.62
9412900045,483351.28
6600410480,191470.23
6979970080,584610.6
5636010280,279413.56
1732801300,895970.4
5561401530,471447.44
9578500510,364430.8
7304300906,335812.22
1223089077,615101.1
721049207,276960.9
8691330310,893238.7
1523069204,510658.25
3188100105,642674.0
6608500290,416675.75
2891400410,327030.4
7663700551,336249.06
5413200140,250161.17
425069139,692488.94
6713700155,374420.2
2767603505,546900.4
7789000080,287411.12
9211500620,249028.94
3750604417,199416.78
7922800320,613371.5
1471620240,384133.22
2222059052,382981.78
9551200270,1023805.75
2767603160,598506.6
9406710060,390836.16
8929000250,384888.16
5538300120,408248.88
2223069120,476121.1
1652500060,1775345.2
8564500240,457350.06
3629700120,616692.1
3943600070,412912.06
4171200025,306360.97
2425049063,3396233.5
9828701650,445184.84
3581000340,400500.12
8100900015,438885.56
2125059161,1139570.5
304000380,195240.81
8146200070,1448505.8
686530170,577435.2
2917200645,517738.4
9547200530,837145.75
2122059199,300166.12
1150000740,695431.5
5706200060,364519.66
9265410010,234577.44
4083800555,516659.88
6152900332,402645.25
2520900301,223993.97
9828200790,545223.25
1657530180,299191.75
7471900045,245038.88
9828200460,478248.78
1775900140,458164.84
6139800430,463288.1
7214400005,511079.84
5332200026,532437.75
9510970300,809999.44
2540830020,461780.1
3392100140,210333.31
1326069191,391271.2
2125059112,1159593.4
859000022,350042.97
8854100350,662750.1
121059007,241465.38
7977201707,530442.56
3859900060,2747736.0
8815400735,751140.9
705700530,341247.72
6600780130,366689.88
6378500105,424854.16
8143000310,484007.72
2877102330,708843.06
3526039074,619767.56
2115510300,240233.64
3024059014,1881387.1
2141330360,612817.3
546000400,501287.75
2071500011,444809.22
7972000240,233442.69
7016200460,464640.66
6204200180,448090.03
1552100135,1222028.8
88000173,466478.22
2581900235,744069.75
9211500560,268284.7
621069218,415220.25
1321970240,306724.47
798000630,347956.22
421000285,283859.16
2824600180,851729.56
3832051140,335729.62
1237500105,748991.2
8802400906,295600.6
3166900270,412394.8
3682000060,465733.72
5469700020,281535.53
1245001820,726362.94
9547205660,592177.6
7974700122,756521.4
7550801225,618634.44
1099950050,826659.0
1402900460,356260.38
7636800041,1696426.0
2115720270,257488.08
8651441750,218954.31
3904100035,255183.77
8815400020,623079.1
3303860590,495208.62
5427110040,1177492.1
1782000160,396391.94
6204420290,475611.03
3995700245,297367.03
7955040130,468231.16
1442880650,561271.06
8833510230,1102794.8
7283900551,459631.5
4396000180,269409.66
7504021310,732405.06
322059264,382091.1
3654800040,283180.6
2767704777,527384.6
3278602190,359629.3
3236500220,529135.8
3410600100,321549.47
629410180,799918.2
3352402250,158718.5
4363700304,357262.16
7237550130,1312415.1
9808590210,1121260.9
8074200175,281480.47
3463400330,443959.1
6306400140,911631.5
8564950250,569298.5
5381000070,220633.75
9826700697,492986.7
8132700190,494537.62
7943000020,202606.52
9547204675,587226.3
4112100101,530648.94
727500030,715425.9
114101426,412035.0
9274202005,746564.6
1193000380,860423.4
3039000020,493025.2
7852170130,644741.0
2624079010,618467.06
4137010540,313319.44
7576200012,896941.1
1138020020,357307.0
3969300030,227309.31
898000200,241808.38
5153100030,306237.16
5104532030,525136.7
4406000050,235051.78
9274203390,622700.8
8682290360,472066.94
6928600330,268117.9
4139680070,874376.06
6844702690,430236.53
2154970020,2523016.2
4385701285,1211222.0
2426059071,646497.1
2867300160,588855.25
9512500720,510772.8
1773101020,317819.44
8687800100,329999.0
3627800050,1462085.5
1604600227,276043.88
3300701170,441396.94
9250900111,514507.56
7015200790,638028.25
1311100490,236692.05
2469000010,993470.06
1982201596,577786.75
1862700290,359132.3
2586800270,240867.72
9528102772,482682.5
5490210200,466074.25
6669080020,471064.8
179003055,270938.34
1860600535,979692.3
1592000130,625458.44
3905040170,533892.56
9320500080,260083.25
9276200850,511008.97
224069114,657203.3
2260000340,588159.1
5096300130,431920.25
3432500215,394160.5
2600000050,739002.4
8856003839,196319.58
2492200435,422332.84
7855900110,1205932.0
6806100250,331827.56
2770603523,507898.28
1370800515,1960508.9
2726049150,457268.78
1226059161,564550.4
1068000375,4196246.0
9528104109,500125.94
5126310060,544119.0
1951820070,548539.94
1545805980,419438.62
9464700340,909697.5
4319200675,1006786.6
7518500885,589653.0
7852020620,487782.97
869700370,343301.66
8643000190,256617.81
8902000267,666463.9
7972602435,274473.94
2050100210,897822.56
6705120540,467421.56
2767601390,610711.2
4141000490,1276528.4
9345400350,775957.3
3222079162,362214.38
7789000120,291185.2
6646200770,703077.25
6666800180,851521.3
1725800280,504502.6
6117500460,1034013.06
5470100220,243417.42
5457300478,511031.44
7550800195,607495.44
7787050180,581240.4
6204430250,501989.75
7640400250,543828.25
624110920,852136.9
3629920140,401007.5
7173700518,689551.06
3210200395,220722.06
2473480560,431692.12
2623089141,465521.7
1423800080,235080.89
2076400050,328059.12
3832060120,327492.88
7702600930,407756.8
5101404555,429723.44
3723800415,434361.56
3356403400,231463.84
9214400125,533923.44
1797500530,627252.06
9551201660,1220850.2
3878900815,383823.94
1760650280,341104.56
5466410030,251665.0
6388930620,670623.3
2331300395,796012.1
9412700160,300149.88
871001611,629264.44
3142600120,639182.25
3995700220,363022.6
2310000280,300782.62
8039900400,438014.8
7504021510,725054.75
1959700445,1661087.1
1556200155,633617.4
3629960590,392767.0
259000240,449540.75
662440020,403038.0
3123049142,556824.5
321100260,833455.7
6840701095,548917.4
3738900165,442759.06
4427100130,408563.94
9238500100,463332.38
6145601810,451010.9
2570300090,403733.88
4017600010,521868.34
1005000220,364445.97
1257202120,521842.34
9527000490,484121.66
8691400080,726292.0
1726069084,404750.72
248000240,213411.86
6113400046,392242.75
2130702350,393725.72
920069052,220617.84
6071300160,554567.56
1623049041,146615.42
9268200285,392009.25
1843100520,413402.88
2887700826,594940.1
9122000385,596976.7
9475700220,388913.62
2804600005,772705.06
2896400300,438604.25
5015000180,797141.44
3630220180,817157.0
8832900780,580037.1
1568100300,395001.9
8718500610,398877.78
4147200140,1234275.8
1973700030,1043921.56
8862000075,173384.45
9320990110,321934.75
1151100035,428705.66
2011000010,239585.95
1651500060,1014048.5
446000190,788819.4
2344300220,845478.44
523049195,234000.38
9191200015,642756.94
7942601410,756076.5
7137800300,205377.6
7853300280,566205.9
6654700240,325454.25
569000050,638359.4
3584000180,253413.0
2026079055,361447.4
8898700880,276902.2
5075400150,635878.7
8731981360,381859.75
4222500020,234323.0
7996720050,546649.25
4077800094,600978.8
6446200365,601255.7
2824089053,543112.9
1311800220,233395.27
3522049063,630087.8
1721801280,220504.36
6131600240,221278.78
7202310040,625960.1
1123059125,577706.44
646910160,241430.8
5630500005,367825.44
3342100785,316283.0
9547205610,638186.56
1773100123,291980.88
3353400092,309437.47
217500015,396652.44
3649100031,431421.2
7896300150,295828.2
623049185,262671.38
1773100430,305083.44
1781500220,803857.25
3395380200,248922.69
2424059170,3628418.2
4389200765,1595757.9
1543000060,504015.1
6154900005,704596.4
2902200240,503136.44
1442880640,535593.94
8562770490,556682.25
2768300655,596294.44
3432501315,318145.75
5035300570,722284.2
3626039028,528300.0
3876540780,237080.53
327000100,1119227.6
7551300065,507858.84
1312920060,238133.66
2215901230,278286.5
6306800010,434237.9
2767700022,538967.4
5589900610,547353.1
4320200020,744719.25
5249804655,677022.5
9238500480,515635.97
3885806565,1136491.4
7905200205,478197.2
5727500102,295768.9
3585220070,378187.3
2078500210,573346.4
1839920050,399216.72
534000080,338687.6
856000255,722347.5
4141010110,1581415.9
9558040820,775428.8
7768700315,1072716.8
2796100640,280242.44
1922059010,232337.27
3448000542,273937.28
3883100220,321327.56
7237301210,305928.78
3893100456,915147.75
9578501110,351901.72
6145601995,528325.75
4024100120,327928.03
8899000050,330492.9
3396820010,604597.3
6749700117,360433.03
1954400060,575927.44
3303970100,760128.9
2540850070,457937.12
3797000745,485243.78
7883603700,287648.1
3438501452,441109.03
3530210260,702024.9
3598600049,226095.2
731500170,386813.28
7129304375,182561.58
263000006,396217.2
7212660560,284561.5
1112700010,454109.5
3420069060,778600.1
2473000470,441187.56
8691390980,722483.1
6184700100,467209.22
4476400275,360535.28
2968801240,292711.38
1529300160,437768.5
7640400070,680764.7
7016100380,469183.8
2172000890,488771.53
4035900015,780783.4
9528104660,1022198.44
507100005,393613.5
2783100160,430296.0
3629921140,891957.2
1099750610,258717.88
